ID,Gender,DOB,10percentage,10board,12graduation,12percentage,12board,CollegeID,CollegeTier,Degree,Specialization,collegeGPA,CollegeCityID,CollegeCityTier,CollegeState,GraduationYear,English,Logical,Quant,Domain,ComputerProgramming,ElectronicsAndSemicon,ComputerScience,MechanicalEngg,ElectricalEngg,TelecomEngg,CivilEngg,conscientiousness,agreeableness,extraversion,nueroticism,openess_to_experience,Salary
602637,m,10/2/1989,71.04663676,kiran english medium high school,2006,98.68111517,kiran english medium high school,4142,2,B.Tech/B.E.,electronics & instrumentation eng,68.50843152,2853,0,Delhi,2007,328,478,675,0.712118206,451,-1,-1,-1,-1,-1,-1,0.044089663,0.6568,-0.7794,1.7074,0.6568,95000
894129,m,4/1/1990,75.80453551,"state board of secondary education, andhra pradesh",2007,61.45919694,"state board of secondary education, andhra pradesh",7683,2,B.Tech/B.E.,ceramic engineering,72.20589971,3936,0,Uttar Pradesh,2013,557,439,609,0.884830627,397,-1,-1,313,-1,-1,-1,0.044116289,0.6568,0.2366,-0.2902,0.6568,305000
970669,m,8/1/1999,72.09271993,maharashtra state board for ssc,2003,64.37257341,maharashtra state board for ssc,2617,2,B.Tech/B.E.,metallurgical engineering,83.80820943,3503,1,Maharashtra,2009,374,420,581,0.802830601,539,196,-1,-1,-1,-1,-1,0.044142915,0.3123,0.4711,-0.7415,0.3123,325000
1048131,m,11/3/1990,93.03667263,sarada high scchool,2001,75.00212742,sarada high scchool,2726,2,B.Tech/B.E.,aeronautical engineering,90.42800095,2131,1,Tamil Nadu,2014,396,432,604,0.568004019,582,-1,-1,-1,484,-1,-1,0.044169541,1.5444,2.1617,-0.1076,1.5444,305000
981675,f,6/9/1995,88.06062483,pune board,2006,67.00246145,pune board,3638,2,B.Tech/B.E.,electronics engineering,90.56396412,3928,1,Punjab,2000,548,516,609,0.642182957,315,-1,-1,-1,-1,-1,-1,0.044196167,-1.2153,-0.344,-1.5828,-1.2153,200000
828563,m,4/3/1993,65.24532986,uttaranchal state board,2003,93.68898614,uttaranchal state board,2209,2,B.Tech/B.E.,electronics and instrumentation engineering,67.65363359,1209,1,West Bengal,2000,636,679,372,0.173640936,629,-1,407,-1,-1,-1,-1,0.044222793,0.2124,0.3174,-1.3753,0.2124,350000
716908,m,8/2/1991,79.38117396,uttranchal board,1998,80.97769415,uttranchal board,7739,2,B.Tech/B.E.,applied electronics and instrumentation,79.96268036,2352,0,Telangana,2013,372,398,471,0.737256417,460,-1,-1,446,-1,-1,-1,0.044249419,0.0328,0.2366,-0.8778,0.0328,850000
657108,m,12/2/1990,73.28530466,ap state board,2004,86.65192797,ap state board,5938,2,B.Tech/B.E.,civil engineering,77.62663128,3983,1,Andhra Pradesh,2003,361,338,506,0.439587149,601,-1,-1,-1,-1,-1,-1,0.044276045,0.1888,-0.7794,-0.7603,0.1888,280000
904206,m,4/7/1999,69.39776508,"stjosephs girls higher sec school, dindigul",2001,85.7622451,"stjosephs girls higher sec school, dindigul",4922,2,B.Tech/B.E.,computer and communication engineering,83.22513475,3266,0,Haryana,2000,680,323,623,0.868647016,471,-1,-1,538,-1,-1,-1,0.044302671,0.3448,-0.9245,-1.5828,0.3448,440000
965703,f,7/8/1995,70.02545797,nagpur board,2002,70.77059254,nagpur board,3450,2,B.Tech/B.E.,industrial & production engineering,84.19708374,2495,1,Karnataka,2015,469,301,459,0.383516307,662,-1,-1,-1,-1,-1,-1,0.044329297,0.8784,0.6248,-0.6147,0.8784,300000
1047276,m,4/1/1998,77.83225229,aisse,2003,89.31751971,aisse,5941,2,B.Tech/B.E.,computer networking,69.47896841,3497,1,Orissa,2010,681,465,497,0.366262548,428,-1,-1,-1,-1,-1,-1,0.044355923,1.0449,0.1637,-0.6147,1.0449,275000
622823,f,3/2/1998,81.26005229,mp board bhopal,2001,82.91092295,mp board bhopal,5842,2,B.Tech/B.E.,other,89.50985478,2332,1,Chhattisgarh,2011,638,438,460,0.466243607,555,-1,-1,-1,-1,-1,-1,0.044382549,-0.5913,0.5269,0.6498,-0.5913,85000
780072,m,4/9/1995,72.20867249,maharashtra state board of secondary and higher secondary education,2000,86.11848955,maharashtra state board of secondary and higher secondary education,2802,2,B.Tech/B.E.,electronics and computer engineering,76.1974227,3955,1,Rajasthan,2005,604,450,406,0.652632128,325,-1,-1,553,-1,-1,-1,0.044409175,0.0328,1.1074,-0.1727,0.0328,395000
1069123,m,7/12/1999,73.84252672,west bengal board of secondary education,2006,69.94490783,west bengal board of secondary education,3160,2,B.Tech/B.E.,electronics and electri,76.11249162,1669,1,Madhya Pradesh,2011,442,358,307,0.490044535,584,-1,530,-1,-1,-1,-1,0.044435801,0.2124,-0.4511,-0.8682,0.2124,290000
962785,m,10/8/1993,80.2907495,hbsc,2006,70.42522629,hbsc,2225,2,B.Tech/B.E.,instrumentation and control engineering,92.01643361,3445,0,Uttarakhand,2003,386,548,514,0.317481461,439,-1,-1,-1,-1,-1,-1,0.044462427,1.3779,1.3933,-1.3753,1.3779,325000
713340,f,11/3/1990,77.78216161,state bord,2002,76.92936076,state bord,6456,2,B.Tech/B.E.,computer science & engineering,91.19750909,3572,0,Gujarat,2002,553,310,317,0.892927508,553,-1,346,-1,-1,-1,-1,0.044489053,0.3789,0.7785,-0.995,0.3789,210000
614513,f,8/9/1994,85.03224889,"central board of secondary education, new delhi",2006,75.24176176,"central board of secondary education, new delhi",4785,2,B.Tech/B.E.,electronics & telecommunications,88.88020524,1449,1,Jharkhand,2005,605,327,652,0.385148941,517,-1,-1,-1,-1,-1,-1,0.044515679,1.3779,1.2396,-0.2344,1.3779,390000
652948,m,2/12/2001,71.611676,kseeb(karnataka secondary education examination board),1997,71.22966486,kseeb(karnataka secondary education examination board),4985,2,B.Tech/B.E.,biotechnology,78.09960067,2340,1,Himachal Pradesh,2012,547,446,457,0.828969179,492,433,-1,-1,-1,-1,-1,0.044542305,-0.9033,-1.5051,-0.9659,-0.9033,180000
797322,f,8/7/1993,75.53082024,wbbsce,2005,94.74600982,wbbsce,6629,2,B.Tech/B.E.,mechanical engineering,92.30058415,2223,1,Bihar,2001,460,573,657,0.594035649,422,-1,-1,-1,-1,-1,-1,0.044568931,1.5928,0.8171,0.5323,1.5928,1300000
1032333,m,4/5/1991,81.17182325,"school secondary education, andhra pradesh",2005,82.19896636,"school secondary education, andhra pradesh",8155,2,B.Tech/B.E.,information technology,91.78693571,2918,1,Union Territory,2005,614,498,686,0.647132617,698,356,-1,-1,-1,-1,-1,0.044595557,0.5454,0.6248,0.2727,0.5454,250000
1028450,m,7/11/2000,72.52552053,nashik board,2000,95.09618938,nashik board,7956,2,B.Tech/B.E.,electronics and communication engineering,70.09524486,3790,0,Jammu and Kashmir,2002,419,356,671,0.554193649,476,-1,-1,-1,-1,-1,-1,0.044622184,-1.4526,-1.0659,-0.2344,-1.4526,120000
667487,m,8/9/1994,88.82736181,secondary school certificate,1998,98.03845167,secondary school certificate,5939,2,B.Tech/B.E.,computer engineering,80.24075983,1185,0,Delhi,2001,383,569,516,0.766136211,483,333,315,-1,-1,-1,-1,0.04464881,-0.1206,0.9322,0.3995,-0.1206,200000
700229,f,4/4/1999,73.68367981,ssc board of andrapradesh,1996,64.28978527,ssc board of andrapradesh,5337,2,B.Tech/B.E.,computer application,92.5365281,3369,0,Uttar Pradesh,2010,587,515,603,0.339890881,319,-1,-1,-1,-1,-1,-1,0.044675436,-0.9033,-1.0334,1.5899,-0.9033,150000
1060188,m,10/11/1993,75.46242037,"jbse, jharkhand",2001,65.26591093,"jbse, jharkhand",3760,2,B.Tech/B.E.,computer science and technology,93.46874679,2992,0,Maharashtra,2012,346,573,329,0.224179432,550,-1,-1,-1,-1,-1,292,0.044702062,-0.6201,0.6248,1.1601,-0.6201,345000
1023668,f,1/9/1989,87.26111165,ksbe,2000,64.47260409,ksbe,2973,2,B.Tech/B.E.,electrical engineering,89.21494338,2600,0,Tamil Nadu,2010,603,309,496,0.306409885,584,-1,-1,383,-1,-1,-1,0.044728688,-1.7223,-0.4891,-0.5253,-1.7223,320000
864335,m,11/9/1991,79.93652057,jharkhand acedemic council,1997,77.04190712,jharkhand acedemic council,5944,2,B.Tech/B.E.,automobile/automotive engineering,75.18759159,3258,0,Punjab,2004,577,335,632,0.844028691,584,-1,500,-1,-1,-1,-1,0.044755314,-0.2871,-0.1437,-1.6289,-0.2871,450000
939741,f,3/3/1999,80.47797793,jharkhand secondary examination board (ranchi),2006,82.60600411,jharkhand secondary examination board (ranchi),4908,2,B.Tech/B.E.,electronics and electrical engineering,90.03656621,2652,0,West Bengal,2003,503,491,332,0.468552177,670,333,-1,-1,-1,500,-1,0.04478194,0.5008,0.8171,-0.1727,0.5008,340000
744064,m,10/11/1994,92.61679699,"board ofsecondary education, ap",2001,90.45430896,"board ofsecondary education, ap",4781,2,B.Tech/B.E.,information science engineering,92.43591462,3881,1,Telangana,2004,317,430,591,0.106591898,505,-1,-1,-1,-1,-1,-1,0.044808566,0.0459,0.7785,-0.995,0.0459,350000
801170,m,2/11/2000,85.34913082,matric board,1999,70.6674101,matric board,8344,2,B.Tech/B.E.,chemical engineering,80.48848613,3263,1,Andhra Pradesh,2015,645,482,353,0.426124814,573,-1,-1,-1,-1,-1,-1,0.044835192,-0.5913,-1.3599,-0.2902,-0.5913,400000
696304,m,9/10/1995,80.87576337,national public school,2001,97.27370084,national public school,2606,2,B.Tech/B.E.,instrumentation engineering,93.19378859,2337,0,Haryana,2011,393,699,530,0.233052114,478,-1,-1,446,-1,-1,-1,0.044861818,0.5454,1.547,-0.7415,0.5454,390000
871178,m,12/1/1992,86.48214077,mhsbse,1996,78.43494743,mhsbse,6980,2,B.Tech/B.E.,electronics & instrumentation eng,69.83171766,3920,0,Karnataka,2008,692,623,499,0.843619813,605,-1,-1,-1,-1,-1,-1,0.044888444,0.0328,-0.7794,-0.2902,0.0328,325000
1067092,f,2/12/1993,71.61574351,"hse, orissa",2000,98.07749345,"hse, orissa",5969,2,B.Tech/B.E.,ceramic engineering,75.48596798,2414,1,Orissa,2012,564,660,441,0.39246246,371,-1,-1,446,-1,-1,-1,0.04491507,-0.9531,-1.6807,-0.8682,-0.9531,180000
757308,m,3/2/2000,72.42314518,karnataka sslc board bangalore,2002,77.71002581,karnataka sslc board bangalore,3354,2,B.Tech/B.E.,metallurgical engineering,93.07046033,2114,0,Chhattisgarh,2013,502,394,448,0.800612948,597,-1,376,-1,-1,-1,-1,0.044941696,-0.2871,0.6248,0.1459,-0.2871,145000
646266,m,4/5/1999,69.45885621,icse board,1997,70.64216646,icse board,7021,2,B.Tech/B.E.,aeronautical engineering,67.43455849,2688,0,Rajasthan,2007,483,616,375,0.410586896,687,400,-1,-1,-1,-1,-1,0.044968322,-0.2012,-0.7068,0.1798,-0.2012,120000
865639,m,12/2/1990,75.27962305,jawahar navodaya vidyalaya,2006,60.56234043,jawahar navodaya vidyalaya,8992,2,B.Tech/B.E.,electronics engineering,91.79844514,2387,0,Madhya Pradesh,2004,570,592,445,0.245566363,634,-1,-1,-1,-1,-1,-1,0.044994948,0.8128,0.5269,1.3549,0.8128,420000
751773,m,3/11/1995,77.38925752,"dav public school, hehal",2005,93.2646809,"dav public school, hehal",2017,2,B.Tech/B.E.,electronics and instrumentation engineering,68.46475373,1295,0,Uttarakhand,2006,327,423,367,0.434029351,625,266,-1,-1,-1,-1,-1,0.045021574,-1.4883,-0.4891,1.3549,-1.4883,130000
755603,m,12/2/1995,75.20769366,"maharashtra board, pune",1997,68.89147427,"maharashtra board, pune",7255,2,B.Tech/B.E.,applied electronics and instrumentation,84.4869085,1765,0,Gujarat,2009,499,473,686,0.210001035,574,366,-1,-1,-1,-1,-1,0.0450482,0.3789,0.4711,-1.3753,0.3789,700000
875753,m,3/11/1998,74.56265875,secondary school education,1997,65.52798888,secondary school education,4309,2,B.Tech/B.E.,civil engineering,80.96145835,2082,1,Jharkhand,2014,519,536,699,0.399886073,317,-1,-1,-1,-1,-1,-1,0.045074826,0.8784,0.4711,-1.3753,0.8784,310000
601087,m,12/7/1993,85.33249604,"board of secondary education, ap",1996,93.32603171,"board of secondary education, ap",2456,2,B.Tech/B.E.,computer and communication engineering,66.15816646,1825,0,Himachal Pradesh,2005,433,546,514,0.141920648,407,-1,407,-1,-1,-1,-1,0.045101452,-1.2861,-0.9122,0.0192,-1.2861,145000
940071,f,6/8/1993,82.91219934,stmary higher secondary,1996,82.35152112,stmary higher secondary,6424,2,B.Tech/B.E.,industrial & production engineering,73.90780991,3630,0,Bihar,2001,567,374,687,0.495916156,308,-1,438,-1,-1,-1,-1,0.045128078,-0.1206,0.01,-0.6147,-0.1206,370000
844599,m,7/9/1991,89.50850093,latur board,2003,73.32022056,latur board,3774,2,B.Tech/B.E.,computer networking,77.01668984,3206,0,Union Territory,2003,355,529,543,0.103966324,687,333,-1,-1,-1,-1,-1,0.045154704,-0.7866,-0.1437,0.9066,-0.7866,360000
825648,m,11/10/1992,94.6220103,"bse, odisha",1999,62.13035437,"bse, odisha",5278,2,B.Tech/B.E.,other,69.49971596,3686,0,Jammu and Kashmir,2010,596,376,536,0.57802346,443,-1,-1,-1,-1,-1,-1,0.04518133,0.2124,-0.6048,1.5404,0.2124,340000
878423,m,4/3/1999,76.84142888,gujarat board,2002,86.13510096,gujarat board,5816,2,B.Tech/B.E.,electronics and computer engineering,87.9978951,3427,1,Delhi,2014,465,300,358,0.780330058,365,133,-1,-1,-1,-1,-1,0.045207956,-2.6193,-2.3759,-0.0552,-2.6193,120000
638099,f,5/8/1988,80.52438456,"bseb, patna",2003,91.91286886,"bseb, patna",6969,2,B.Tech/B.E.,electronics and electri,84.85937166,2084,0,Uttar Pradesh,2005,330,696,331,0.837521684,394,-1,-1,-1,-1,-1,-1,0.045234582,-0.2871,0.7785,1.4136,-0.2871,300000
1018920,m,3/7/1994,66.9406396,up board allahabad,2001,80.86283796,up board allahabad,2377,2,B.Tech/B.E.,instrumentation and control engineering,84.32544819,2972,0,Maharashtra,2006,433,497,534,0.405122645,496,-1,-1,-1,-1,-1,-1,0.045261208,0.6568,0.0914,-0.2902,0.6568,500000
800629,m,9/2/1989,78.37226613,maharashtra state(latur board),2000,84.48150381,maharashtra state(latur board),3542,2,B.Tech/B.E.,computer science & engineering,90.4884492,2774,1,Tamil Nadu,2014,409,700,371,0.243082934,622,-1,438,-1,-1,-1,-1,0.045287834,0.3789,0.1637,0.0192,0.3789,305000
884491,m,9/7/1997,91.19766129,andhra pradesh state board,2004,77.11697555,andhra pradesh state board,6124,2,B.Tech/B.E.,electronics & telecommunications,90.49034088,3183,1,Punjab,2007,663,622,391,0.324798959,647,-1,-1,-1,-1,-1,-1,0.04531446,-0.4778,-0.344,-0.1727,-0.4778,530000
746396,m,2/2/1996,90.46794467,maharashtra,2004,66.32735669,maharashtra,7064,2,B.Tech/B.E.,biotechnology,86.3600251,3315,0,West Bengal,2015,520,499,638,0.688228881,532,228,-1,-1,420,-1,-1,0.045341086,-1.1196,0.7785,0.5262,-1.1196,240000
1045406,m,11/3/1995,83.60809829,education board of kerala,2006,76.96873849,education board of kerala,3260,2,B.Tech/B.E.,mechanical engineering,89.04111774,2478,0,Telangana,2008,691,451,365,0.250117559,648,-1,-1,-1,-1,-1,-1,0.045367712,0.9688,0.8171,0.4442,0.9688,150000
625062,m,8/6/1989,66.88499835,apsche,2006,78.89936601,apsche,7404,2,B.Tech/B.E.,information technology,92.17864874,2964,0,Andhra Pradesh,2003,530,692,665,0.186786988,302,400,-1,-1,-1,-1,-1,0.045394338,0.0328,0.0914,0.0623,0.0328,520000
656321,m,5/1/1995,81.64698878,ksseb(karnataka state board),2003,90.84282313,ksseb(karnataka state board),2595,2,B.Tech/B.E.,electronics and communication engineering,79.96366547,1724,0,Haryana,2007,426,594,476,0.78094945,377,356,346,-1,-1,-1,-1,0.045420964,0.3789,0.1637,-0.8682,0.3789,110000
663308,m,6/4/1996,74.36424744,"punjab school education board, mohali",1997,94.39528917,"punjab school education board, mohali",4793,2,B.Tech/B.E.,computer engineering,86.99865766,3613,1,Karnataka,2012,393,404,440,0.198284735,330,-1,-1,-1,-1,-1,-1,0.04544759,0.2124,-0.2974,0.1459,0.2124,600000
755053,m,4/11/1999,83.75188185,bihar school examination board patna,2002,92.8743449,bihar school examination board patna,5303,2,B.Tech/B.E.,computer application,70.80338151,2393,0,Orissa,2014,601,423,607,0.623263174,385,-1,-1,-1,433,-1,-1,0.045474216,-0.7866,-1.0659,-0.3612,-0.7866,40000
892261,m,3/6/1991,92.35295923,state bo,1999,99.49086408,state bo,7765,2,B.Tech/B.E.,computer science and technology,94.49903702,2725,0,Chhattisgarh,2010,400,583,553,0.21646998,442,356,-1,-1,-1,356,-1,0.045500842,0.8784,0.4711,-0.1076,0.8784,570000
817126,f,3/1/1991,65.44982924,cbse,2006,86.11433133,cbse,2004,2,B.Tech/B.E.,electrical engineering,78.28831237,1241,0,Rajasthan,2003,392,317,408,0.759097034,688,-1,284,-1,-1,-1,-1,0.045527469,0.3789,1.3933,1.2869,0.3789,220000
778133,f,1/4/1993,68.09935913,"maharashtra state board, pune",2006,61.08825682,"maharashtra state board, pune",5666,2,B.Tech/B.E.,automobile/automotive engineering,78.51719412,2761,1,Madhya Pradesh,2000,417,591,370,0.827596822,579,-1,-1,-1,-1,-1,-1,0.045554095,-2.1513,-0.1988,0.8848,-2.1513,290000
919241,f,11/9/1995,91.40272442,icse,2005,80.80914254,icse,6462,2,B.Tech/B.E.,electronics and electrical engineering,85.33105854,2870,0,Uttarakhand,2007,679,694,446,0.488251923,487,-1,530,-1,-1,-1,-1,0.045580721,0.2124,-0.1437,-0.1076,0.2124,320000
962820,f,11/10/1996,77.64681511,state board,1997,93.21376226,state board,4054,2,B.Tech/B.E.,information science engineering,67.66933936,2016,0,Gujarat,2006,620,352,372,0.20868379,638,-1,-1,-1,-1,-1,-1,0.045607347,-0.0873,-0.7585,0.1459,-0.0873,180000
714457,m,1/9/1991,78.56981482,delhi board,2003,64.20488511,delhi board,8732,2,B.Tech/B.E.,chemical engineering,69.77092524,1551,1,Jharkhand,2015,372,692,394,0.418875958,463,-1,407,-1,-1,-1,-1,0.045633973,-0.7866,-1.0659,-1.6289,-0.7866,95000
766925,f,5/4/1996,67.32591975,hse,2002,63.0291441,hse,6676,2,B.Tech/B.E.,instrumentation engineering,83.92074721,2531,0,Himachal Pradesh,2014,659,340,506,0.466528958,636,-1,500,-1,-1,-1,-1,0.045660599,-0.2871,0.4711,-1.6289,-0.2871,95000
711767,m,3/11/1999,85.16520084,board of school education harayana,2007,72.01892408,board of school education harayana,5994,2,B.Tech/B.E.,electronics & instrumentation eng,83.49960346,1132,0,Bihar,2008,418,398,623,0.563139088,444,-1,-1,-1,-1,-1,-1,0.045687225,-0.4536,-0.7585,0.2727,-0.4536,240000
665906,f,3/4/1996,91.41411107,rbse,2006,91.09493948,rbse,3673,2,B.Tech/B.E.,ceramic engineering,66.72417015,3009,1,Union Territory,2013,463,582,366,0.477209548,689,-1,-1,-1,-1,-1,-1,0.045713851,-1.3713,0.0914,0.8848,-1.3713,320000
715136,f,3/7/1991,79.28392341,u p board,2007,67.49839941,u p board,7118,2,B.Tech/B.E.,metallurgical engineering,66.34191435,2965,0,Jammu and Kashmir,2014,545,485,515,0.6713072,340,-1,-1,-1,-1,-1,-1,0.045740477,0.1888,-0.0537,-0.6428,0.1888,495000
804747,m,1/4/1996,69.94503393,"bse, odisha",1998,71.6521359,"bse, odisha",3260,2,B.Tech/B.E.,aeronautical engineering,80.27826758,2353,1,Delhi,2004,537,457,655,0.447990082,637,-1,-1,-1,-1,-1,-1,0.045767103,0.9688,-0.0537,-0.2609,0.9688,355000
735717,f,4/6/1999,76.3323491,cbse,2004,93.01200344,cbse,4328,2,B.Tech/B.E.,electronics engineering,81.94035083,1512,1,Uttar Pradesh,2011,343,439,302,0.584094321,406,-1,-1,-1,420,-1,-1,0.045793729,-1.6191,-1.9881,0.653,-1.6191,300000
633784,m,7/7/1990,71.32154099,"maharashtra state board, pune",1998,80.50502722,"maharashtra state board, pune",7168,2,B.Tech/B.E.,electronics and instrumentation engineering,78.27559697,2117,1,Maharashtra,2006,538,425,538,0.471884561,405,-1,315,-1,-1,-1,-1,0.045820355,-0.4536,1.3933,-0.6147,-0.4536,200000
1068295,f,9/12/1992,81.95110217,icse,2003,70.66472532,icse,7660,2,B.Tech/B.E.,applied electronics and instrumentation,72.36858449,3142,1,Tamil Nadu,2004,324,622,556,0.89018756,422,-1,-1,-1,-1,-1,-1,0.045846981,0.3789,1.0859,0.653,0.3789,400000
972940,f,4/12/1998,82.16921886,state board,1999,86.45470898,state board,5755,2,B.Tech/B.E.,civil engineering,76.21371872,1970,1,Punjab,2013,674,416,646,0.619079676,587,-1,-1,-1,-1,-1,-1,0.045873607,0.8784,0.4711,-0.7415,0.8784,360000
742911,m,5/9/1997,77.87588848,delhi board,2004,87.88633744,delhi board,8812,2,B.Tech/B.E.,computer and communication engineering,78.26388922,1781,1,West Bengal,2004,301,406,574,0.56196297,307,-1,-1,-1,-1,-1,-1,0.045900233,-0.1206,-0.7585,-0.7415,-0.1206,300000
757332,f,11/1/1989,71.2738324,hse,2002,83.22559053,hse,4789,2,B.Tech/B.E.,industrial & production engineering,94.22553296,2506,1,Telangana,2015,347,647,669,0.22779318,659,-1,-1,-1,-1,-1,-1,0.045926859,0.9688,-0.9245,0.5323,0.9688,450000
618547,m,6/8/1994,70.85882345,board of school education harayana,2001,74.1603755,board of school education harayana,4349,2,B.Tech/B.E.,computer networking,65.90196358,2559,1,Andhra Pradesh,2003,337,616,424,0.717910776,604,-1,-1,-1,-1,-1,-1,0.045953485,1.2114,0.3174,-0.6147,1.2114,105000
921833,f,7/5/1993,93.85532929,rbse,2000,68.5082408,rbse,4924,2,B.Tech/B.E.,other,75.66028271,2432,0,Haryana,2006,437,606,645,0.415696775,593,-1,-1,-1,-1,-1,-1,0.045980111,0.5008,-1.0697,0.5323,0.5008,290000
745470,m,7/4/1992,67.29845785,u p board,1999,96.94641786,u p board,5265,2,B.Tech/B.E.,electronics and computer engineering,79.77686261,3021,0,Karnataka,2001,464,463,526,0.598937298,427,333,-1,-1,-1,340,-1,0.046006737,-1.3713,0.3817,2.1774,-1.3713,280000
883649,f,6/6/1997,66.91789655,"bse, odisha",2006,88.17501115,"bse, odisha",3762,2,B.Tech/B.E.,electronics and electri,71.25446879,2695,1,Orissa,2010,351,610,374,0.205998433,354,-1,469,-1,-1,-1,-1,0.046033363,0.5454,0.1637,-2.0092,0.5454,325000
832465,f,8/3/2000,80.29365297,rajasthan board of secondary education,2002,96.59812394,rajasthan board of secondary education,3725,2,B.Tech/B.E.,instrumentation and control engineering,73.68382135,3523,1,Chhattisgarh,2005,674,308,663,0.670354178,580,-1,-1,-1,-1,260,-1,0.046059989,0.0459,-0.1437,-1.6289,0.0459,335000
765984,f,10/3/1989,73.41764343,up board,2002,71.12904327,up board,7865,2,B.Tech/B.E.,computer science & engineering,68.50904151,3861,0,Rajasthan,2002,627,623,340,0.187440409,338,292,-1,-1,-1,-1,-1,0.046086615,-0.1206,-0.1437,0.2727,-0.1206,325000
639143,f,11/6/1993,66.81426048,council for indian school certificate examination,1998,98.38010422,council for indian school certificate examination,4147,2,B.Tech/B.E.,electronics & telecommunications,80.03380845,2456,0,Madhya Pradesh,2002,376,649,420,0.192543398,591,-1,-1,-1,-1,-1,-1,0.046113241,-0.2871,-0.6048,-1.7556,-0.2871,300000
684516,f,10/6/1997,65.85833057,kea,2006,70.66616619,kea,8012,2,B.Tech/B.E.,biotechnology,80.29415903,2592,0,Uttarakhand,2007,402,475,667,0.203675705,638,356,376,-1,-1,-1,-1,0.046139867,0.0459,0.4711,0.2727,0.0459,210000
953069,f,4/11/1989,72.36049866,uttar pradesh,1999,94.80172851,uttar pradesh,4773,2,B.Tech/B.E.,mechanical engineering,78.53667935,1376,1,Gujarat,2004,496,358,421,0.743936889,447,-1,-1,-1,-1,-1,-1,0.046166493,0.8128,1.8331,0.1798,0.8128,500000
1032123,f,2/2/1992,70.95831888,"board of secondary education, andhra pradesh",2007,60.57297191,"board of secondary education, andhra pradesh",6792,2,B.Tech/B.E.,information technology,93.63290002,3259,0,Jharkhand,2011,599,677,353,0.82046073,410,-1,438,-1,-1,-1,-1,0.046193119,-1.1196,-0.4511,0.0192,-1.1196,180000
724716,m,5/12/2000,83.17598453,wbbse,1996,68.35417978,wbbse,8473,2,B.Tech/B.E.,electronics and communication engineering,85.41307833,3857,1,Himachal Pradesh,2011,439,563,546,0.83667373,348,-1,-1,-1,-1,420,-1,0.046219745,-1.2861,-1.0659,-0.995,-1.2861,300000
1046788,m,3/10/1998,81.21922063,matriculation board,2004,66.13804745,matriculation board,7640,2,B.Tech/B.E.,computer engineering,71.86887662,3253,0,Bihar,2009,302,459,688,0.626858644,409,266,-1,-1,-1,393,-1,0.046246371,-0.2793,-0.4891,0.7673,-0.2793,335000
724112,m,9/9/1998,91.70980596,board of secondary education - andhra pradesh,2003,93.41871755,board of secondary education - andhra pradesh,2033,2,B.Tech/B.E.,computer application,93.73261956,3014,0,Union Territory,2004,521,534,501,0.423563758,485,200,-1,-1,-1,-1,-1,0.046272997,0.8784,1.0859,-0.8682,0.8784,240000
676574,m,4/1/1999,92.96135681,mp,2000,65.62779746,mp,2651,2,B.Tech/B.E.,computer science and technology,65.86530712,3384,1,Jammu and Kashmir,2014,651,646,668,0.544167088,438,333,-1,-1,-1,-1,-1,0.046299623,0.3448,-0.6343,-0.0552,0.3448,400000
939875,f,1/2/2001,93.33428222,up,1998,91.92054522,up,2386,2,B.Tech/B.E.,electrical engineering,90.44580435,3249,1,Delhi,2007,574,420,459,0.365878536,443,-1,376,-1,-1,-1,-1,0.046326249,0.5454,1.0859,-1.7556,0.5454,210000
726877,m,2/1/1995,91.0872741,karnataka,1999,87.95213299,karnataka,3346,2,B.Tech/B.E.,automobile/automotive engineering,94.12025658,1321,1,Uttar Pradesh,2009,539,566,314,0.567410239,392,400,-1,-1,-1,-1,-1,0.046352875,0.9688,-1.0697,0.5323,0.9688,205000
828400,f,6/1/1999,92.49728646,ssc,2007,61.01545487,ssc,5227,2,B.Tech/B.E.,electronics and electrical engineering,66.21963079,3023,0,Maharashtra,2002,475,592,414,0.424602396,577,-1,-1,340,-1,-1,-1,0.046379501,0.1888,1.2525,1.3549,0.1888,200000
640622,f,2/7/1998,83.56055517,kseeb,2005,98.64483611,kseeb,7565,2,B.Tech/B.E.,information science engineering,85.74733203,3212,1,Tamil Nadu,2012,510,418,559,0.327675895,522,300,-1,-1,-1,-1,-1,0.046406127,0.5008,0.672,0.76733,0.5008,180000
624200,f,3/8/1998,79.23034304,bse,2005,74.85486074,bse,8549,2,B.Tech/B.E.,chemical engineering,75.29752863,3837,0,Punjab,2012,570,520,337,0.572079539,571,400,-1,-1,-1,-1,-1,0.046432753,-1.2153,-0.7794,0.8848,-1.2153,610000
790163,m,3/3/1990,93.64276043,gseb,2007,76.72836298,gseb,3377,2,B.Tech/B.E.,instrumentation engineering,94.05518031,1088,1,West Bengal,2009,443,523,414,0.541151195,433,-1,-1,-1,-1,-1,-1,0.04645938,0.3789,-2.6028,-0.8682,0.3789,200000
1050922,m,8/7/1993,88.01388785,uttar pradesh board,2001,83.96085378,uttar pradesh board,7437,2,B.Tech/B.E.,electronics & instrumentation eng,93.34937104,3927,0,Telangana,2003,451,554,413,0.610720423,483,-1,-1,-1,-1,-1,-1,0.046486006,0.5008,-0.3803,1.8249,0.5008,400000
